_id,Date,Gender,Race,Age at Booking,Current Age
817,2017-07-01,M,W,31,31
818,2017-07-01,M,W,38,39
819,2017-07-01,M,B,31,31
820,2017-07-01,M,B,30,30
821,2017-07-01,M,B,33,33
822,2017-07-01,M,W,30,30
823,2017-07-01,M,B,32,32
824,2017-07-01,M,W,34,34
825,2017-07-01,M,B,19,19
826,2017-07-01,M,B,37,37
827,2017-07-01,M,B,36,36
828,2017-07-01,M,W,52,53
829,2017-07-01,M,B,38,38
830,2017-07-01,M,B,18,18
831,2017-07-01,M,B,25,25
832,2017-07-01,M,B,20,20
833,2017-07-01,M,B,47,47
834,2017-07-01,M,B,23,24
835,2017-07-01,M,B,23,23
836,2017-07-01,M,B,39,39
837,2017-07-01,M,B,27,27
838,2017-07-01,M,B,30,30
839,2017-07-01,M,B,24,24
840,2017-07-01,M,B,32,32
841,2017-07-01,M,W,26,27
842,2017-07-01,M,B,46,46
843,2017-07-01,M,H,22,22
844,2017-07-01,M,B,27,27
845,2017-07-01,M,W,31,31
846,2017-07-01,M,W,27,27
847,2017-07-01,M,B,33,33
848,2017-07-01,M,W,34,34
849,2017-07-01,M,B,28,28
850,2017-07-01,M,W,52,52
851,2017-07-01,M,B,18,18
852,2017-07-01,M,W,24,25
853,2017-07-01,M,B,27,27
854,2017-07-01,M,B,45,45
855,2017-07-01,M,B,20,20
856,2017-07-01,M,B,68,68
857,2017-07-01,M,B,30,30
858,2017-07-01,M,W,23,23
859,2017-07-01,M,W,26,26
860,2017-07-01,M,W,59,59
861,2017-07-01,M,B,28,28
862,2017-07-01,M,B,20,20
863,2017-07-01,M,B,30,30
864,2017-07-01,M,B,22,22
865,2017-07-01,M,B,58,58
866,2017-07-01,M,W,34,34
867,2017-07-01,M,W,38,38
868,2017-07-01,M,B,19,19
869,2017-07-01,M,B,39,39
870,2017-07-01,M,W,46,47
871,2017-07-01,M,B,24,24
872,2017-07-01,M,W,37,37
873,2017-07-01,M,B,57,57
874,2017-07-01,M,H,42,42
875,2017-07-01,M,B,38,38
876,2017-07-01,M,W,37,37
877,2017-07-01,M,W,32,32
878,2017-07-01,M,W,26,26
879,2017-07-01,M,B,25,25
880,2017-07-01,M,W,48,48
881,2017-07-01,M,W,38,38
882,2017-07-01,M,B,25,25
883,2017-07-01,M,W,24,24
884,2017-07-01,M,B,26,26
885,2017-07-01,M,W,56,56
886,2017-07-01,M,B,24,28
887,2017-07-01,M,B,24,26
888,2017-07-01,M,B,23,24
889,2017-07-01,M,W,25,26
890,2017-07-01,M,B,53,54
891,2017-07-01,M,B,29,30
892,2017-07-01,M,B,30,31
893,2017-07-01,M,W,20,21
894,2017-07-01,M,W,48,49
895,2017-07-01,M,B,25,26
896,2017-07-01,M,B,31,32
897,2017-07-01,M,B,51,52
898,2017-07-01,M,B,19,20
899,2017-07-01,M,B,39,39
900,2017-07-01,M,W,28,29
901,2017-07-01,M,B,30,30
902,2017-07-01,M,B,48,49
903,2017-07-01,M,W,24,25
904,2017-07-01,M,B,41,42
905,2017-07-01,M,B,35,35
906,2017-07-01,M,W,19,20
907,2017-07-01,M,B,17,18
908,2017-07-01,M,B,23,24
909,2017-07-01,M,W,25,25
910,2017-07-01,M,W,66,66
911,2017-07-01,M,W,49,49
912,2017-07-01,M,W,19,20
913,2017-07-01,M,B,35,35
914,2017-07-01,M,B,25,25
915,2017-07-01,M,W,34,34
916,2017-07-01,M,B,18,19
917,2017-07-01,M,B,19,20
918,2017-07-01,M,B,32,32
919,2017-07-01,M,B,26,26
920,2017-07-01,M,B,23,23
921,2017-07-01,M,B,28,29
922,2017-07-01,M,W,33,33
923,2017-07-01,M,B,33,33
924,2017-07-01,M,B,25,25
925,2017-07-01,M,B,22,22
926,2017-07-01,M,B,49,49
927,2017-07-01,M,B,41,41
928,2017-07-01,M,W,24,24
929,2017-07-01,M,B,21,21
930,2017-07-01,M,W,24,24
931,2017-07-01,M,B,55,55
932,2017-07-01,M,B,25,26
933,2017-07-01,M,B,57,58
934,2017-07-01,M,x,23,24
935,2017-07-01,M,B,25,25
936,2017-07-01,M,B,48,48
937,2017-07-01,M,A,50,50
938,2017-07-01,M,W,39,39
939,2017-07-01,M,B,30,31
940,2017-07-01,M,B,52,52
941,2017-07-01,M,B,55,55
942,2017-07-01,M,W,32,32
943,2017-07-01,M,W,25,25
944,2017-07-01,M,W,32,32
945,2017-07-01,M,W,24,25
946,2017-07-01,M,B,46,46
947,2017-07-01,M,W,44,44
948,2017-07-01,M,B,24,24
949,2017-07-01,M,W,32,33
950,2017-07-01,M,B,47,47
951,2017-07-01,M,W,37,37
952,2017-07-01,M,B,18,18
953,2017-07-01,M,B,60,60
954,2017-07-01,M,W,43,43
955,2017-07-01,M,W,52,52
956,2017-07-01,M,B,29,29
957,2017-07-01,M,W,24,24
958,2017-07-01,M,W,35,35
959,2017-07-01,M,B,21,21
960,2017-07-01,M,W,39,39
961,2017-07-01,M,B,30,30
962,2017-07-01,M,B,52,52
963,2017-07-01,M,W,40,40
964,2017-07-01,M,B,31,31
965,2017-07-01,M,B,32,32
966,2017-07-01,M,B,28,28
967,2017-07-01,M,W,31,31
968,2017-07-01,M,B,56,56
969,2017-07-01,M,B,21,22
970,2017-07-01,M,B,20,20
971,2017-07-01,M,B,29,29
972,2017-07-01,M,B,31,31
973,2017-07-01,M,B,30,30
974,2017-07-01,M,W,25,25
975,2017-07-01,M,B,35,35
976,2017-07-01,M,W,47,47
977,2017-07-01,M,B,22,23
978,2017-07-01,M,W,34,34
979,2017-07-01,M,B,23,23
980,2017-07-01,M,H,23,23
981,2017-07-01,M,B,23,23
982,2017-07-01,M,B,33,33
983,2017-07-01,M,B,23,25
984,2017-07-01,M,B,24,25
985,2017-07-01,M,B,49,50
986,2017-07-01,M,B,33,34
987,2017-07-01,M,B,32,33
988,2017-07-01,M,B,30,31
989,2017-07-01,M,B,21,22
990,2017-07-01,M,B,34,35
991,2017-07-01,M,B,30,31
992,2017-07-01,M,W,18,19
993,2017-07-01,M,B,27,28
994,2017-07-01,M,B,29,29
995,2017-07-01,M,B,25,26
996,2017-07-01,M,W,55,56
997,2017-07-01,M,B,39,40
998,2017-07-01,M,B,35,36
999,2017-07-01,M,B,37,37
1000,2017-07-01,M,B,22,23
1001,2017-07-01,M,W,34,35
1002,2017-07-01,M,B,25,26
1003,2017-07-01,M,W,32,33
1004,2017-07-01,M,B,27,28
1005,2017-07-01,M,B,31,32
1006,2017-07-01,M,B,24,24
1007,2017-07-01,M,B,32,32
1008,2017-07-01,M,B,23,23
1009,2017-07-01,M,B,27,28
1010,2017-07-01,M,B,45,46
1011,2017-07-01,M,B,25,26
1012,2017-07-01,M,B,30,31
1013,2017-07-01,M,W,43,43
1014,2017-07-01,M,B,33,34
1015,2017-07-01,M,B,28,28
1016,2017-07-01,M,B,31,31
1017,2017-07-01,M,B,28,28
1018,2017-07-01,M,B,34,34
1019,2017-07-01,M,B,23,23
1020,2017-07-01,M,B,25,25
1021,2017-07-01,M,W,42,42
1022,2017-07-01,M,B,33,34
1023,2017-07-01,M,B,23,24
1024,2017-07-01,M,B,26,26
1025,2017-07-01,M,A,44,44
1026,2017-07-01,M,B,21,21
1027,2017-07-01,M,B,33,33
1028,2017-07-01,M,W,32,32
1029,2017-07-01,M,W,39,39
1030,2017-07-01,M,B,26,26
1031,2017-07-01,M,B,25,25
1032,2017-07-01,M,W,27,28
1033,2017-07-01,M,B,36,36
1034,2017-07-01,M,B,37,37
1035,2017-07-01,M,B,30,30
1036,2017-07-01,M,W,51,51
1037,2017-07-01,M,B,30,30
1038,2017-07-01,M,B,54,54
1039,2017-07-01,M,B,19,19
1040,2017-07-01,M,B,21,22
1041,2017-07-01,M,B,21,21
1042,2017-07-01,M,B,57,57
1043,2017-07-01,M,B,42,42
1044,2017-07-01,M,B,19,20
1045,2017-07-01,M,B,69,69
1046,2017-07-01,M,B,36,36
1047,2017-07-01,M,W,32,32
1048,2017-07-01,M,B,35,35
1049,2017-07-01,M,B,71,71
1050,2017-07-01,M,B,31,31
1051,2017-07-01,M,W,33,33
1052,2017-07-01,M,B,27,27
1053,2017-07-01,M,B,37,37
1054,2017-07-01,M,B,49,49
1055,2017-07-01,M,W,30,30
1056,2017-07-01,M,B,29,29
1057,2017-07-01,M,B,33,33
1058,2017-07-01,M,B,27,27
1059,2017-07-01,M,W,31,31
1060,2017-07-01,M,B,44,44
1061,2017-07-01,M,B,20,20
1062,2017-07-01,M,W,32,32
1063,2017-07-01,M,W,31,31
1064,2017-07-01,M,B,40,40
1065,2017-07-01,M,W,57,57
1066,2017-07-01,M,B,22,22
1067,2017-07-01,M,W,38,38
1068,2017-07-01,M,B,48,48
1069,2017-07-01,M,B,28,28
1070,2017-07-01,M,B,23,23
1071,2017-07-01,M,B,25,25
1072,2017-07-01,M,W,39,39
1073,2017-07-01,M,B,27,27
1074,2017-07-01,M,B,18,18
1075,2017-07-01,M,W,35,35
1076,2017-07-01,M,B,29,29
1077,2017-07-01,M,B,38,38
1078,2017-07-01,M,B,21,21
1079,2017-07-01,M,B,56,56
1080,2017-07-01,M,B,29,29
1081,2017-07-01,M,B,55,55
1082,2017-07-01,M,B,19,22
1083,2017-07-01,M,W,29,31
1084,2017-07-01,M,B,26,27
1085,2017-07-01,M,W,31,33
1086,2017-07-01,M,B,36,37
1087,2017-07-01,M,W,22,23
1088,2017-07-01,M,B,23,23
1089,2017-07-01,M,B,28,29
1090,2017-07-01,M,B,32,33
1091,2017-07-01,M,B,31,32
1092,2017-07-01,M,W,29,30
1093,2017-07-01,M,B,23,24
1094,2017-07-01,M,B,30,30
1095,2017-07-01,M,B,23,24
1096,2017-07-01,M,W,38,39
1097,2017-07-01,M,B,29,30
1098,2017-07-01,M,W,32,33
1099,2017-07-01,M,W,41,42
1100,2017-07-01,M,B,23,24
1101,2017-07-01,M,W,33,34
1102,2017-07-01,M,B,25,26
1103,2017-07-01,M,B,31,31
1104,2017-07-01,M,B,34,35
1105,2017-07-01,M,B,19,19
1106,2017-07-01,M,W,38,38
1107,2017-07-01,M,B,33,33
1108,2017-07-01,M,B,30,30
1109,2017-07-01,M,W,30,31
1110,2017-07-01,M,B,36,36
1111,2017-07-01,M,B,45,45
1112,2017-07-01,M,B,24,24
1113,2017-07-01,M,B,39,39
1114,2017-07-01,M,W,51,51
1115,2017-07-01,M,B,20,20
1116,2017-07-01,M,B,48,48
1117,2017-07-01,M,B,28,28
1118,2017-07-01,M,B,43,43
1119,2017-07-01,M,B,57,58
1120,2017-07-01,M,W,51,52
1121,2017-07-01,M,B,19,19
1122,2017-07-01,M,B,19,20
1123,2017-07-01,M,W,35,35
1124,2017-07-01,M,H,34,34
1125,2017-07-01,M,B,32,32
1126,2017-07-01,M,W,55,55
1127,2017-07-01,M,W,31,31
1128,2017-07-01,M,B,21,22
1129,2017-07-01,M,W,32,32
1130,2017-07-01,M,x,25,25
1131,2017-07-01,M,H,34,35
1132,2017-07-01,M,W,24,24
1133,2017-07-01,M,B,29,29
1134,2017-07-01,M,B,21,22
1135,2017-07-01,M,W,31,31
1136,2017-07-01,M,B,25,25
1137,2017-07-01,M,W,25,25
1138,2017-07-01,M,B,25,25
1139,2017-07-01,M,W,37,37
1140,2017-07-01,M,W,55,55
1141,2017-07-01,M,W,29,30
1142,2017-07-01,M,W,51,51
1143,2017-07-01,M,W,28,28
1144,2017-07-01,M,B,52,52
1145,2017-07-01,M,B,38,38
1146,2017-07-01,M,W,62,62
1147,2017-07-01,M,W,34,34
1148,2017-07-01,M,W,31,31
1149,2017-07-01,M,B,51,51
1150,2017-07-01,M,W,32,32
1151,2017-07-01,M,B,27,27
1152,2017-07-01,M,B,25,25
1153,2017-07-01,M,B,38,38
1154,2017-07-01,M,W,62,62
1155,2017-07-01,M,B,47,47
1156,2017-07-01,M,W,36,36
1157,2017-07-01,M,B,48,48
1158,2017-07-01,M,W,35,35
1159,2017-07-01,M,W,40,40
1160,2017-07-01,M,B,33,33
1161,2017-07-01,M,B,46,46
1162,2017-07-01,M,B,17,18
1163,2017-07-01,M,W,32,32
1164,2017-07-01,M,B,23,23
1165,2017-07-01,M,B,26,26
1166,2017-07-01,M,B,28,28
1167,2017-07-01,M,B,25,25
1168,2017-07-01,M,B,24,24
1169,2017-07-01,M,B,24,24
1170,2017-07-01,M,B,40,40
1171,2017-07-01,M,B,32,32
1172,2017-07-01,M,W,23,23
1173,2017-07-01,M,W,24,24
1174,2017-07-01,M,W,35,35
1175,2017-07-01,M,B,19,19
1176,2017-07-01,M,W,21,21
1177,2017-07-01,M,B,44,44
1178,2017-07-01,M,B,31,31
1179,2017-07-01,M,B,53,53
1180,2017-07-01,M,W,33,36
1181,2017-07-01,M,B,19,21
1182,2017-07-01,M,B,23,25
1183,2017-07-01,M,W,46,47
1184,2017-07-01,M,B,33,34
1185,2017-07-01,M,B,26,27
1186,2017-07-01,M,B,25,26
1187,2017-07-01,M,B,24,26
1188,2017-07-01,M,B,21,22
1189,2017-07-01,M,B,20,21
1190,2017-07-01,M,B,53,54
1191,2017-07-01,M,B,18,19
1192,2017-07-01,M,B,34,35
1193,2017-07-01,M,B,25,26
1194,2017-07-01,M,B,45,45
1195,2017-07-01,M,W,59,60
1196,2017-07-01,M,B,23,24
1197,2017-07-01,M,B,44,45
1198,2017-07-01,M,B,19,20
1199,2017-07-01,M,B,28,29
1200,2017-07-01,M,W,22,23
1201,2017-07-01,M,B,22,23
1202,2017-07-01,M,B,22,22
1203,2017-07-01,M,W,34,34
1204,2017-07-01,M,W,23,24
1205,2017-07-01,M,B,39,39
1206,2017-07-01,M,B,30,31
1207,2017-07-01,M,B,18,18
1208,2017-07-01,M,W,23,23
1209,2017-07-01,M,B,26,27
1210,2017-07-01,M,B,31,31
1211,2017-07-01,M,B,31,31
1212,2017-07-01,M,W,33,34
1213,2017-07-01,M,W,52,52
1214,2017-07-01,M,W,39,39
1215,2017-07-01,M,W,35,36
1216,2017-07-01,M,B,28,28
1217,2017-07-01,M,B,29,30
1218,2017-07-01,M,B,33,33
1219,2017-07-01,M,B,40,40
1220,2017-07-01,M,B,50,50
1221,2017-07-01,M,W,20,21
1222,2017-07-01,M,B,53,53
1223,2017-07-01,M,B,25,25
1224,2017-07-01,M,B,22,22
1225,2017-07-01,M,B,28,29
1226,2017-07-01,M,B,44,44
1227,2017-07-01,M,U,30,30
1228,2017-07-01,M,B,23,23
1229,2017-07-01,M,B,23,23
1230,2017-07-01,M,B,21,22
1231,2017-07-01,M,B,31,31
1232,2017-07-01,M,W,47,47
1233,2017-07-01,M,W,36,36
1234,2017-07-01,M,B,18,18
1235,2017-07-01,M,W,35,35
1236,2017-07-01,M,W,32,32
1237,2017-07-01,M,W,37,37
1238,2017-07-01,M,W,27,27
1239,2017-07-01,M,B,20,20
1240,2017-07-01,M,W,29,29
1241,2017-07-01,M,W,41,41
1242,2017-07-01,M,B,23,23
1243,2017-07-01,M,B,47,47
1244,2017-07-01,M,B,25,25
1245,2017-07-01,M,B,25,25
1246,2017-07-01,M,W,29,29
1247,2017-07-01,M,B,45,45
1248,2017-07-01,M,B,27,27
1249,2017-07-01,M,B,22,22
1250,2017-07-01,M,W,32,32
1251,2017-07-01,M,W,36,37
1252,2017-07-01,M,B,28,28
1253,2017-07-01,M,W,33,33
1254,2017-07-01,M,B,35,35
1255,2017-07-01,M,W,51,51
1256,2017-07-01,M,W,58,58
1257,2017-07-01,M,W,26,26
1258,2017-07-01,M,B,24,24
1259,2017-07-01,M,W,27,27
1260,2017-07-01,M,B,47,47
1261,2017-07-01,M,B,58,58
1262,2017-07-01,M,B,32,32
1263,2017-07-01,M,W,36,36
1264,2017-07-01,M,B,26,26
1265,2017-07-01,M,W,44,44
1266,2017-07-01,M,W,31,31
1267,2017-07-01,M,B,39,39
1268,2017-07-01,M,B,31,31
1269,2017-07-01,M,B,21,21
1270,2017-07-01,M,B,19,19
1271,2017-07-01,M,W,20,20
1272,2017-07-01,M,W,27,27
1273,2017-07-01,M,B,53,53
1274,2017-07-01,M,B,41,41
1275,2017-07-01,M,B,46,46
1276,2017-07-01,M,B,23,23
1277,2017-07-01,M,B,21,21
1278,2017-07-01,M,W,51,51
1279,2017-07-01,M,W,25,26
1280,2017-07-01,M,W,33,33
1281,2017-07-01,M,W,56,56
1282,2017-07-01,M,W,62,62
1283,2017-07-01,M,W,34,34
1284,2017-07-01,M,B,28,28
1285,2017-07-01,M,B,57,57
1286,2017-07-01,M,B,18,18
1287,2017-07-01,M,B,43,43
1288,2017-07-01,M,W,40,40
1289,2017-07-01,M,W,28,28
1290,2017-07-01,M,A,36,36
1291,2017-07-01,M,U,30,30
1292,2017-07-01,M,W,33,33
1293,2017-07-01,M,W,49,49
1294,2017-07-01,M,W,20,20
1295,2017-07-01,M,W,24,24
1296,2017-07-01,M,B,25,25
1297,2017-07-01,M,W,25,25
1298,2017-07-01,M,W,43,43
1299,2017-07-01,M,B,19,19
1300,2017-07-01,M,W,44,44
1301,2017-07-01,M,W,55,55
1302,2017-07-01,M,W,30,30
1303,2017-07-01,M,W,20,20
1304,2017-07-01,M,B,19,19
1305,2017-07-01,M,B,41,41
1306,2017-07-01,M,W,22,22
1307,2017-07-01,M,W,24,24
1308,2017-07-01,M,W,47,47
1309,2017-07-01,M,B,18,18
1310,2017-07-01,M,W,51,51
1311,2017-07-01,M,B,35,35
1312,2017-07-01,M,B,43,43
1313,2017-07-01,M,W,37,37
1314,2017-07-01,M,B,52,52
1315,2017-07-01,M,B,39,39
1316,2017-07-01,M,W,22,22
1317,2017-07-01,M,W,39,39
1318,2017-07-01,M,W,40,40
1319,2017-07-01,M,W,33,33
1320,2017-07-01,M,W,37,37
1321,2017-07-01,M,B,23,26
1322,2017-07-01,M,W,29,31
1323,2017-07-01,M,W,46,48
1324,2017-07-01,M,B,50,52
1325,2017-07-01,M,B,28,29
1326,2017-07-01,M,B,27,28
1327,2017-07-01,M,B,38,39
1328,2017-07-01,M,B,56,57
1329,2017-07-01,M,B,24,25
1330,2017-07-01,M,B,21,22
1331,2017-07-01,M,B,23,24
1332,2017-07-01,M,W,30,30
1333,2017-07-01,M,W,53,53
1334,2017-07-01,M,B,22,23
1335,2017-07-01,M,W,40,41
1336,2017-07-01,M,B,19,20
1337,2017-07-01,M,B,22,23
1338,2017-07-01,M,W,29,30
1339,2017-07-01,M,W,35,36
1340,2017-07-01,M,B,54,55
1341,2017-07-01,M,B,20,21
1342,2017-07-01,M,W,25,25
1343,2017-07-01,M,B,46,47
1344,2017-07-01,M,B,20,20
1345,2017-07-01,M,B,43,44
1346,2017-07-01,M,W,25,26
1347,2017-07-01,M,W,27,27
1348,2017-07-01,M,B,29,30
1349,2017-07-01,M,W,26,26
1350,2017-07-01,M,W,27,27
1351,2017-07-01,M,B,25,25
1352,2017-07-01,M,W,50,50
1353,2017-07-01,M,B,26,26
1354,2017-07-01,M,B,34,34
1355,2017-07-01,M,B,54,54
1356,2017-07-01,M,B,44,45
1357,2017-07-01,M,W,19,20
1358,2017-07-01,M,W,50,51
1359,2017-07-01,M,B,52,53
1360,2017-07-01,M,W,60,60
1361,2017-07-01,M,B,46,46
1362,2017-07-01,M,B,56,57
1363,2017-07-01,M,B,27,27
1364,2017-07-01,M,B,24,24
1365,2017-07-01,M,W,42,42
1366,2017-07-01,M,B,30,30
1367,2017-07-01,M,W,38,38
1368,2017-07-01,M,B,26,26
1369,2017-07-01,M,B,28,28
1370,2017-07-01,M,W,31,31
1371,2017-07-01,M,W,35,35
1372,2017-07-01,M,W,54,54
1373,2017-07-01,M,B,48,48
1374,2017-07-01,M,W,31,31
1375,2017-07-01,M,W,53,54
1376,2017-07-01,M,W,53,53
1377,2017-07-01,M,W,24,24
1378,2017-07-01,M,W,38,39
1379,2017-07-01,M,W,54,54
1380,2017-07-01,M,W,46,46
1381,2017-07-01,M,W,31,32
1382,2017-07-01,M,W,34,34
1383,2017-07-01,M,B,18,18
1384,2017-07-01,M,W,32,32
1385,2017-07-01,M,W,46,46
1386,2017-07-01,M,B,36,36
1387,2017-07-01,M,W,49,49
1388,2017-07-01,M,B,50,50
1389,2017-07-01,M,B,21,21
1390,2017-07-01,M,W,25,25
1391,2017-07-01,M,B,31,31
1392,2017-07-01,M,W,58,58
1393,2017-07-01,M,W,23,23
1394,2017-07-01,M,B,45,45
1395,2017-07-01,M,W,27,27
1396,2017-07-01,M,B,25,25
1397,2017-07-01,M,W,29,29
1398,2017-07-01,M,W,41,41
1399,2017-07-01,M,W,23,23
1400,2017-07-01,M,W,32,32
1401,2017-07-01,M,W,31,31
1402,2017-07-01,M,B,47,47
1403,2017-07-01,M,B,27,27
1404,2017-07-01,M,B,42,42
1405,2017-07-01,M,W,60,60
1406,2017-07-01,M,W,47,47
1407,2017-07-01,M,W,26,26
1408,2017-07-01,F,W,24,26
1409,2017-07-01,F,W,25,27
1410,2017-07-01,F,B,19,20
1411,2017-07-01,F,B,46,47
1412,2017-07-01,F,W,29,30
1413,2017-07-01,F,W,38,39
1414,2017-07-01,F,B,43,44
1415,2017-07-01,F,W,27,27
1416,2017-07-01,F,W,39,40
1417,2017-07-01,F,W,25,26
1418,2017-07-01,F,B,37,38
1419,2017-07-01,F,W,41,41
1420,2017-07-01,F,W,24,25
1421,2017-07-01,F,W,30,30
1422,2017-07-01,F,W,32,32
1423,2017-07-01,F,B,27,28
1424,2017-07-01,F,W,46,47
1425,2017-07-01,F,B,32,32
1426,2017-07-01,F,W,38,39
1427,2017-07-01,F,W,29,29
1428,2017-07-01,F,W,30,31
1429,2017-07-01,F,W,34,34
1430,2017-07-01,F,W,36,36
1431,2017-07-01,F,W,24,24
1432,2017-07-01,F,W,34,34
1433,2017-07-01,F,B,38,38
1434,2017-07-01,F,B,23,23
1435,2017-07-01,F,B,32,32
1436,2017-07-01,F,W,41,41
1437,2017-07-01,F,W,29,29
1438,2017-07-01,F,B,22,22
1439,2017-07-01,F,W,22,22
1440,2017-07-01,F,W,51,51
1441,2017-07-01,F,B,26,27
1442,2017-07-01,F,W,36,36
1443,2017-07-01,F,W,27,27
1444,2017-07-01,F,W,30,30
1445,2017-07-01,F,W,32,33
1446,2017-07-01,F,B,26,26
1447,2017-07-01,F,W,22,23
1448,2017-07-01,F,B,33,33
1449,2017-07-01,F,B,26,27
1450,2017-07-01,F,W,51,51
1451,2017-07-01,F,W,38,38
1452,2017-07-01,F,W,38,38
1453,2017-07-01,F,B,19,19
1454,2017-07-01,F,B,44,44
1455,2017-07-01,F,W,40,40
1456,2017-07-01,F,W,30,30
1457,2017-07-01,F,W,29,29
1458,2017-07-01,F,W,30,30
1459,2017-07-01,F,W,24,24
1460,2017-07-01,F,W,21,21
1461,2017-07-01,F,B,28,28
1462,2017-07-01,F,W,26,27
1463,2017-07-01,F,B,56,56
1464,2017-07-01,F,W,28,28
1465,2017-07-01,F,W,22,23
1466,2017-07-01,F,B,20,21
1467,2017-07-01,F,B,37,37
1468,2017-07-01,F,W,41,41
1469,2017-07-01,F,B,19,19
1470,2017-07-01,F,B,20,20
1471,2017-07-01,F,W,25,25
1472,2017-07-01,F,W,21,21
1473,2017-07-01,F,W,44,44
1474,2017-07-01,F,W,28,28
1475,2017-07-01,F,W,21,21
1476,2017-07-01,F,B,38,38
1477,2017-07-01,F,W,31,31
1478,2017-07-01,F,W,47,47
1479,2017-07-01,F,W,37,37
1480,2017-07-01,F,B,22,22
1481,2017-07-01,F,W,52,52
1482,2017-07-01,F,W,32,32
1483,2017-07-01,F,B,46,46
1484,2017-07-01,F,B,38,38
1485,2017-07-01,F,B,52,52
1486,2017-07-01,F,B,29,29
1487,2017-07-01,F,W,48,48
1488,2017-07-01,F,W,49,49
1489,2017-07-01,F,B,62,62
1490,2017-07-01,F,W,40,40
1491,2017-07-01,F,B,34,34
1492,2017-07-01,F,B,40,40
1493,2017-07-01,F,B,46,46
1494,2017-07-01,F,B,24,24
1495,2017-07-01,F,B,39,39
1496,2017-07-01,F,B,28,28
1497,2017-07-01,F,B,21,23
1498,2017-07-01,F,W,31,32
1499,2017-07-01,F,B,30,31
1500,2017-07-01,F,B,28,29
1501,2017-07-01,F,W,46,47
1502,2017-07-01,F,W,38,39
1503,2017-07-01,F,B,40,41
1504,2017-07-01,F,B,59,60
1505,2017-07-01,F,W,35,35
1506,2017-07-01,F,W,44,44
1507,2017-07-01,F,B,26,27
1508,2017-07-01,F,W,34,34
1509,2017-07-01,F,W,47,48
1510,2017-07-01,F,W,31,31
1511,2017-07-01,F,W,51,51
1512,2017-07-01,F,W,37,37
1513,2017-07-01,F,W,34,34
1514,2017-07-01,F,B,34,34
1515,2017-07-01,F,W,28,29
1516,2017-07-01,F,W,49,49
1517,2017-07-01,F,W,33,33
1518,2017-07-01,F,W,22,22
1519,2017-07-01,F,W,24,25
1520,2017-07-01,F,B,46,47
1521,2017-07-01,F,B,24,24
1522,2017-07-01,F,B,22,22
1523,2017-07-01,F,B,21,21
1524,2017-07-01,F,W,29,30
1525,2017-07-01,F,W,31,31
1526,2017-07-01,F,B,21,22
1527,2017-07-01,F,B,39,39
1528,2017-07-01,F,B,43,43
1529,2017-07-01,F,W,28,28
1530,2017-07-01,F,H,31,31
1531,2017-07-01,F,B,27,27
1532,2017-07-01,F,W,39,40
1533,2017-07-01,F,B,34,34
1534,2017-07-01,F,W,54,54
1535,2017-07-01,F,W,30,30
1536,2017-07-01,F,B,28,28
1537,2017-07-01,F,W,30,30
1538,2017-07-01,F,W,27,27
1539,2017-07-01,F,B,33,33
1540,2017-07-01,F,W,25,25
1541,2017-07-01,F,W,31,31
1542,2017-07-01,F,W,33,33
1543,2017-07-01,F,W,24,24
1544,2017-07-01,F,W,41,41
1545,2017-07-01,F,W,28,28
1546,2017-07-01,F,B,26,26
1547,2017-07-01,F,W,26,26
1548,2017-07-01,F,B,42,43
1549,2017-07-01,F,W,34,35
1550,2017-07-01,F,W,29,29
1551,2017-07-01,F,W,43,44
1552,2017-07-01,F,W,50,50
1553,2017-07-01,F,W,32,32
1554,2017-07-01,F,W,47,47
1555,2017-07-01,F,B,37,37
1556,2017-07-01,F,W,30,31
1557,2017-07-01,F,W,24,24
1558,2017-07-01,F,W,28,28
1559,2017-07-01,F,B,34,34
1560,2017-07-01,F,W,54,54
1561,2017-07-01,F,W,48,48
1562,2017-07-01,F,W,54,54
1563,2017-07-01,F,W,25,25
1564,2017-07-01,F,W,35,35
1565,2017-07-01,F,B,56,56
1566,2017-07-01,F,W,22,22
1567,2017-07-01,F,B,29,29
1568,2017-07-01,F,W,34,34
1569,2017-07-01,F,W,51,51
1570,2017-07-01,F,W,21,21
1571,2017-07-01,F,W,45,45
1572,2017-07-01,F,W,21,21
1573,2017-07-01,F,B,46,46
1574,2017-07-01,F,W,25,25
1575,2017-07-01,F,W,56,56
1576,2017-07-01,F,W,32,32
1577,2017-07-01,F,W,30,30
1578,2017-07-01,F,A,44,44
1579,2017-07-01,F,W,51,51
1580,2017-07-01,F,B,43,43
1581,2017-07-01,F,W,65,65
1582,2017-07-01,F,W,58,58
1583,2017-07-01,F,W,37,37
1584,2017-07-01,F,W,41,41
1585,2017-07-01,F,W,30,30
1586,2017-07-01,F,W,46,46
1587,2017-07-01,F,W,40,43
1588,2017-07-01,F,W,24,26
1589,2017-07-01,F,B,21,23
1590,2017-07-01,F,W,24,26
1591,2017-07-01,F,B,17,18
1592,2017-07-01,F,B,42,44
1593,2017-07-01,F,B,37,39
1594,2017-07-01,F,B,24,25
1595,2017-07-01,F,W,38,39
1596,2017-07-01,F,B,19,20
1597,2017-07-01,F,B,43,44
1598,2017-07-01,F,B,27,28
1599,2017-07-01,F,W,33,34
1600,2017-07-01,F,B,21,22
1601,2017-07-01,F,W,30,31
1602,2017-07-01,F,H,61,62
